"UNITID","LOCALE","LONGITUD","LATITUDE","EFFYALEV","EFFYLEV","LSTUDY","EFYTOTLT","EFYTOTLM","EFYTOTLW","EFYAIANT","EFYAIANM","EFYAIANW","EFYASIAT","EFYASIAM","EFYASIAW","EFYBKAAT","EFYBKAAM","EFYBKAAW","EFYHISPT","EFYHISPM","EFYHISPW","EFYNHPIT","EFYNHPIM","EFYNHPIW","EFYWHITT","EFYWHITM","EFYWHITW","EFY2MORT","EFY2MORM","EFY2MORW","EFYUNKNT","EFYUNKNM","EFYUNKNW","EFYNRALT","EFYNRALM","EFYNRALW","EFYGUUN","EFYGUAN","EFYGUTOT","EFYGUKN","EFFYDLEV","EFYDETOT","EFYDEEXC","EFYDESOM","EFYDENON","TUITION1","FEE1","HRCHG1","TUITION2","FEE2","HRCHG2","TUITION3","FEE3","HRCHG3","TUITION5","FEE5","HRCHG5","TUITION6","FEE6","HRCHG6","TUITION7","FEE7","HRCHG7","ISPROF1","ISPFEE1","OSPROF1","OSPFEE1","ISPROF2","ISPFEE2","OSPROF2","OSPFEE2","ISPROF3","ISPFEE3","OSPROF3","OSPFEE3","ISPROF4","ISPFEE4","OSPROF4","OSPFEE4","ISPROF5","ISPFEE5","OSPROF5","OSPFEE5","ISPROF6","ISPFEE6","OSPROF6","OSPFEE6","ISPROF7","ISPFEE7","OSPROF7","OSPFEE7","ISPROF8","ISPFEE8","OSPROF8","OSPFEE8","ISPROF9","ISPFEE9","OSPROF9","OSPFEE9","CHG1AT0","CHG1AF0","CHG1AY0","CHG1AT1","CHG1AF1","CHG1AY1","CHG1AT2","CHG1AF2","CHG1AY2","CHG1AT3","CHG1AF3","CHG1AY3","CHG1TGTD","CHG1FGTD","CHG2AT0","CHG2AF0","CHG2AY0","CHG2AT1","CHG2AF1","CHG2AY1","CHG2AT2","CHG2AF2","CHG2AY2","CHG2AT3","CHG2AF3","CHG2AY3","CHG2TGTD","CHG2FGTD","CHG3AT0","CHG3AF0","CHG3AY0","CHG3AT1","CHG3AF1","CHG3AY1","CHG3AT2","CHG3AF2","CHG3AY2","CHG3AT3","CHG3AF3","CHG3AY3","CHG3TGTD","CHG3FGTD","CHG4AY0","CHG4AY1","CHG4AY2","CHG4AY3","CHG5AY0","CHG5AY1","CHG5AY2","CHG5AY3","CHG6AY0","CHG6AY1","CHG6AY2","CHG6AY3","CHG7AY0","CHG7AY1","CHG7AY2","CHG7AY3","CHG8AY0","CHG8AY1","CHG8AY2","CHG8AY3","CHG9AY0","CHG9AY1","CHG9AY2","CHG9AY3"
127918,11,-105.030756,39.788175,2,2,1,3060,998,2062,17,6,11,182,58,124,195,68,127,749,223,526,10,5,5,1580,524,1056,127,41,86,163,54,109,37,19,18,8,0,8,3052,29,14816,4313,5965,4538,"41990","1990","1400","41990","1990","1400","41990","1990","1400","14573","1620","810","14573","1620","810","14573","1620","810",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","39474","2410","39474","2410",".",".",".",".",".",".",".",".",".",".",".",".","38208","350","38558","39260","350","39610","40830","1390","42220","41990","1990","43980",".",".","38208","350","38558","39260","350","39610","40830","1390","42220","41990","1990","43980",".",".","38208","350","38558","39260","350","39610","40830","1390","42220","41990","1990","43980",".",".","1800","1460","1460","1460","12838","12962","13416","14618","3104","3232","3260","3350","11438","11844","12330","14678","4504","3232","3260","3350","2950","2996","3032","3178"
127945,21,-105.069911,39.74332,2,2,1,3145,790,2355,62,13,49,104,36,68,381,120,261,453,113,340,2,1,1,1755,406,1349,72,18,54,312,82,230,4,1,3,177,0,177,2968,29,9439,7210,2229,0,"20913","2360","712","20913","2360","712","20913","2360","712","15144","0","631","15144","0","631","15144","0","631",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","18555","2170","20725","19425","2190","21615","20355","2252","22607","21360","2360","23720",".",".","18555","2170","20725","19425","2190","21615","20355","2252","22607","21360","2360","23720",".",".","18555","2170","20725","19425","2190","21615","20355","2252","22607","21360","2360","23720",".",".","1600","1460","1460","1591",".",".",".",".",".",".",".",".","10168","10528","11032","13304","2760","2800","2832","2832","2624","2664","2696","2996"
128106,12,-104.579033,38.30859,2,2,1,5727,2660,3067,56,28,28,242,119,123,291,182,109,1840,747,1093,24,19,5,2508,1144,1364,413,217,196,115,60,55,238,144,94,55,0,55,5672,29,29441,14263,7197,7981,"6870","2531","286","6870","2531","286","14711","2531","613","7134","2531","396","7134","2531","396","13500","2531","750",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","6349","2242","8591","6539","2466","9005","6670","2575","9245","6870","2531","9401",".",".","6349","2242","8591","6539","2466","9005","6670","2575","9245","6870","2531","9401",".",".","12907","2242","15149","13193","2466","15659","13749","2575","16324","14711","2531","17242",".",".","1800","1460","1460","1460","10930","11256","11592","11596","5356","5492","6212","4738","11440","11844","11440","14680","5356","5492","3188","4738","5206","5348","3188","4738"
128151,11,-104.789683,39.723705,2,2,1,983,509,474,15,3,12,50,25,25,143,50,93,448,229,219,2,0,2,302,191,111,5,2,3,0,0,0,18,9,9,0,0,0,983,17,2949,0,0,2949,"3900","1030","130","3900","1030","130","7800","1030","260",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3480","1030","4510","3900","1030","4930","3900","1030","4930","3900","1030","4930",".",".","3480","1030","4510","3900","1030","4930","3900","1030","4930","3900","1030","4930",".",".","6960","1030","7990","7800","1030","8830","7300","1030","8330","7300","1030","8330",".",".","600","600","600","600",".",".",".",".",".",".",".",".","9072","9072","9072","9072","2484","2484","2484","2484","2628","2628","2628","2628"
128258,33,-104.513451,37.172059,2,2,1,2284,1048,1236,40,15,25,22,10,12,127,83,44,983,347,636,8,3,5,847,442,405,56,36,20,147,83,64,54,29,25,0,0,0,2284,17,6852,672,1362,4818,"3940","528","164","3940","528","164","6572","528","274",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","4600","699","5299","4600","679","5279","4680","514","5194","3940","528","4468",".",".","4600","699","5299","4600","679","5279","4680","514","5194","3940","528","4468",".",".","7669","699","8368","7969","679","8648","7800","514","8314","6572","528","7100",".",".","1800","1460","1460","1460","7611","7830","8226","8346","6291","6300","6372","6426","11439","11844","12411","14679","6291","6300","6372","6426","6138","6147","6219","6225"
128328,41,-104.891358,39.010957,2,2,1,4124,2912,1212,7,3,4,298,197,101,239,176,63,492,339,153,24,16,8,2615,1860,755,341,234,107,48,35,13,60,52,8,0,0,0,4124,6,12372,0,0,12372,".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","."
128391,33,-106.919132,38.549936,2,2,1,5186,2631,2555,54,30,24,153,71,82,335,187,148,1326,600,726,43,26,17,2699,1408,1291,164,82,82,403,225,178,9,2,7,480,0,480,4706,29,16720,4102,1749,10869,"7128","3955","413","7128","3955","413","19728","3955","822","14000","1550","890","14000","1550","890","14000","1550","890",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","6816","3830","10646","6816","3846","10662","6936","3877","10813","7128","3955","11083",".",".","6816","3830","10646","6816","3846","10662","6936","3877","10813","7128","3955","11083",".",".","18600","3830","22430","18600","3846","22446","18960","3877","22837","19728","3955","23683",".",".","1300","1300","1350","1350","9874","9990","10286","10442","3105","3150","3186","3276","11439","11844","12411","14679","3105","3150","3186","3276","3105","2997","3033","3105"
128498,12,-72.923848,41.332519,2,2,1,1243,492,751,2,0,2,25,13,12,393,125,268,280,95,185,2,1,1,415,202,213,47,12,35,42,19,23,37,25,12,0,0,0,0,29,4461,1885,1882,694,"38424","1500","1601","38424","1500","1601","38424","1500","1601","23472","0","978","23472","0","978","23472","0","978",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","34410","1000","35410","35442","1000","36442","36682","1000","37682","38424","1500","39924",".",".","34410","1000","35410","35442","1000","36442","36682","1000","37682","38424","1500","39924",".",".","34410","1000","35410","35442","1000","36442","36682","1000","37682","38424","1500","39924",".",".","1000","1000","1000","1000","14454","14898","15046","15338","6860","6888","6954","7196","14254","14312","14472","14966","7438","7468","7542","7804","7438","7468","7542","7804"
128586,21,-74.078802,41.123013,2,2,1,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,0,0,0,1,1,0,0,0,0,65,6,195,0,0,195,"9200","250",".","9200","250",".","9200","250",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","9400","250","9650","9800","250","10050","9800","250","10050","9200","250","9450",".",".","9400","250","9650","9800","250","10050","9800","250","10050","9200","250","9450",".",".","9400","250","9650","9800","250","10050","9800","250","10050","9200","250","9450",".",".","200","200","200","300","6150","6350","6350","6300","3800","3800","3800","6000","14986","15250","16590","18200","3800","3800","3800","8000","5600","5600","5600","9800"
128744,12,-73.190166,41.164741,2,2,1,2421,800,1621,16,5,11,119,46,73,695,192,503,732,204,528,0,0,0,692,266,426,16,5,11,70,30,40,81,52,29,0,0,0,2421,29,13151,3610,5716,3825,"32860","2900","1095","32860","2900","1095","32860","2900","1095","19096","2690","780","19096","2690","780","19096","2690","780","30150","2590","30150","2590",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","32860","2900","35760","32860","2900","35760","32860","2900","35760","32860","2900","35760",".",".","32860","2900","35760","32860","2900","35760","32860","2900","35760","32860","2900","35760",".",".","32860","2900","35760","32860","2900","35760","32860","2900","35760","32860","2900","35760",".",".","0","0","0","0","16350","16350","16350","16350","7372","7372","7372","7372","8776","8776","8776","8776","10502","10502","10502","10502","8282","8282","8282","8282"
128771,21,-72.765991,41.692502,2,2,1,8795,4754,4041,11,7,4,481,287,194,1157,607,550,1594,742,852,6,2,4,4898,2762,2136,300,160,140,193,118,75,155,69,86,0,0,0,8795,29,31039,2055,4814,24170,"6664","5796","612","6664","5796","612","19940","5796","628","8300","5590","771","8300","5590","771","21380","5590","786",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","6162","5340","11502","6162","5380","11542","6470","5636","12106","6664","5796","12460",".",".","6162","5340","11502","6162","5380","11542","6470","5636","12106","6664","5796","12460",".",".","18436","6470","24906","18436","6510","24946","19358","5636","24994","19940","5796","25736",".",".","1600","1600","1600","1600","12716","12174","12464","12710","2256","2256","2256","2256","12716","12174","12464","12710","2256","2256","2256","2256","2976","2976","2976","2976"
128780,21,-72.781239,41.666848,2,2,1,2257,530,1727,1,0,1,62,19,43,387,65,322,444,82,362,6,1,5,1182,325,857,53,13,40,108,20,88,14,5,9,0,0,0,2257,29,6991,6991,0,0,"7896","610","329","7896","610","329","7896","610","329","9522","830","529","9522","830","529","9522","830","529",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","7656","897","8553","7656","598","8254","7656","598","8254","7896","610","8506",".",".","7656","897","8553","7656","598","8254","7656","598","8254","7896","610","8506",".",".","7656","897","8553","7656","598","8254","7656","598","8254","7896","610","8506",".",".","1600","1600","1600","2000",".",".",".",".",".",".",".",".","3824","4400","6400","6400","4000","4132","6304","6304","4000","4132","6304","6304"
128902,13,-72.107321,41.379833,2,2,1,1976,760,1216,0,0,0,71,27,44,85,44,41,231,84,147,1,1,0,1330,488,842,64,27,37,42,22,20,152,67,85,0,0,0,1976,17,5928,9,288,5631,"64412","400","2019","64412","400","2019","64412","400","2019",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","58660","365","59025","60420","375","60795","62620","385","63005","64412","400","64812",".",".","58660","365","59025","60420","375","60795","62620","385","63005","64412","400","64812",".",".","58660","365","59025","60420","375","60795","62620","385","63005","64412","400","64812",".",".","1000","1000","1000","1000","16290","16780","17280","17885","1000","1000","1000","1000","16290","16780","17280","17885","2000","2000","2000","1000","1000","1000","1000","1000"
129002,21,-72.931908,41.346568,2,2,1,514,258,256,1,1,0,12,8,4,178,60,118,108,55,53,0,0,0,120,79,41,27,15,12,68,40,28,0,0,0,0,0,0,514,6,1542,0,1542,0,"14576","294","358","14576","294","358","14576","294","358",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","17590","0","17590","16107","220","16327","14043","294","14337","14043","294","14337","0","0","17590","0","17590","16107","220","16327","14043","294","14337","14043","294","14337","0","0","17590","0","17590","16107","220","16327","14043","294","14337","14043","294","14337","0","0","1750","2013","2053","2053",".",".",".",".",".",".",".",".","13005","11560","11560","11560","4113","3744","3744","3744","4113","3744","3744","3744"
129020,31,-72.249948,41.809098,2,2,1,20699,9802,10897,20,5,15,2654,1272,1382,1466,615,851,3116,1334,1782,8,3,5,10525,4995,5530,877,406,471,286,140,146,1747,1032,715,0,0,0,20699,29,79723,2309,38922,38492,"16332","4034","681","16332","4034","681","39000","4034","1625","18834","3360","1047","18834","3360","1047","40746","3360","2264",".",".",".",".","41291","2986","83352","2986","44666","2660","74367","2660",".",".",".",".",".",".",".",".","29164","4034","57336","4034",".",".",".",".",".",".",".",".","30354","1154","61396","1154","14406","3428","17834","15030","3494","18524","15672","3762","19434","16332","4034","20366",".",".","14406","3428","17834","15030","3494","18524","15672","3762","19434","16332","4034","20366",".",".","37074","3428","40502","37698","3494","41192","38340","3762","42102","39000","4034","43034",".",".","950","950","950","990","13258","13258","13622","13996","3032","3032","3032","4330","13258","14760","15388","14764","3032","3032","3032","4330","2754","2754","2754","3988"
129154,13,-72.64032,41.742977,2,2,1,4791,771,4020,27,10,17,118,27,91,1254,189,1065,1216,164,1052,8,2,6,1864,327,1537,173,26,147,117,22,95,14,4,10,3,26,29,4762,29,14715,8021,6694,0,"19988","1200","735","19988","1200","735","19988","1200","735","13320","1200","740","13320","1200","740","13320","1200","740",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","19998","1000","20998","19998","1200","21198","19998","1200","21198","19998","1200","21198",".",".","19998","1000","20998","19998","1200","21198","19998","1200","21198","19998","1200","21198",".",".","19998","1000","20998","19998","1200","21198","19998","1200","21198","19998","1200","21198",".",".","1000","1200","1200","1200","6200","6200","6200","6200","5772","5772","5772","5772","11032","11632","12632","13859","10182","10124","11202","12290","6824","6782","7506","8232"
129215,31,-72.218753,41.721673,2,2,1,4241,1764,2477,7,2,5,140,56,84,362,147,215,533,209,324,3,1,2,2792,1178,1614,136,67,69,250,92,158,18,12,6,1,0,0,0,29,13155,358,3055,9742,"6664","6628","626","6664","6628","626","9996","6628","626","8300","6628","714","8300","6628","714","12450","6628","714",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","6162","6142","12304","6162","6142","12304","6470","6440","12910","6664","6628","13292",".",".","6162","6142","12304","6162","6142","12304","6470","6440","12910","6664","6628","13292",".",".","18436","7272","25708","18436","7272","25708","9706","6440","16146","9996","6628","16624",".",".","800","800","800","800","14434","14524","16106","17258","2298","2298","2390","2260","9968","9968","10283","10283","2548","2548","2653","2523","3050","3050","3180","3050"
129242,21,-73.255903,41.157673,2,2,1,5028,2141,2887,2,1,1,104,32,72,64,23,41,331,135,196,1,1,0,3932,1642,2290,94,47,47,395,206,189,105,54,51,0,0,0,5028,29,18250,1091,3654,13505,"55510","850","855","55510","850","855","55510","850","855","20625","115","982","20625","115","982","20625","115","982",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","50550","775","51325","52070","800","52870","53630","825","54455","55510","850","56360",".",".","50550","775","51325","52070","800","52870","53630","825","54455","55510","850","56360",".",".","50550","775","51325","52070","800","52870","53630","825","54455","55510","850","56360",".",".","1150","1150","1150","1175","15610","16110","16750","17400","1730","1730","1730","2005","15025","16110","16750","17500","1730","1730","1730","2005","2280","2280","2280","2005"
129367,12,-72.672734,41.768397,2,2,1,52460,20982,31478,161,61,100,2379,1053,1326,8435,3010,5425,13984,5061,8923,101,37,64,22625,9758,12867,1631,708,923,1698,776,922,1446,518,928,34,96,130,52330,17,157380,39129,61620,56631,"4392","700","183","4392","700","183","13200","1640","550",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","3984","572","4556","3984","612","4596","4176","644","4820","4392","700","5092",".",".","3984","572","4556","3984","612","4596","4176","644","4820","4392","700","5092",".",".","11952","1556","13508","11952","1596","13548","12552","1668","14220","13200","1640","14840",".",".","1200","1750","1750","1500",".",".",".",".",".",".",".",".","6646","6931","6931","11335","5894","6566","6566","10587","5894","6566","6566","7538"
129525,12,-72.715213,41.798591,2,2,1,4291,1885,2406,20,7,13,186,70,116,714,278,436,639,255,384,6,2,4,2064,921,1143,83,37,46,336,134,202,243,181,62,10,0,10,4281,29,17895,3420,2808,11667,"44350","3297","630","44350","3297","630","44350","3297","630","15084","581","838","15084","581","838","15084","581","838",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","40490","3070","43560","41704","3181","44885","42851","3297","46148","44350","3297","47647",".",".","40490","3070","43560","41704","3181","44885","42851","3297","46148","44350","3297","47647",".",".","40490","3070","43560","41704","3181","44885","42851","3297","46148","44350","3297","47647",".",".","1128","1140","1208","1460","13200","13353","13512","13945","3134","3174","3232","3412","11731","11417","11902","12301","3469","3504","3549","3785","3469","3504","3549","3785"
129534,21,-72.647853,41.60682,2,2,1,372,192,180,0,0,0,17,8,9,3,2,1,65,35,30,0,0,0,243,122,121,12,5,7,4,3,1,28,17,11,0,0,0,372,29,2354,2084,154,116,"9480","100","395","9480","100","395","9480","100","395","7380","100","410","7380","100","410","7380","100","410",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","9000","80","9080","9000","80","9080","9360","80","9440","9480","100","9580",".",".","9000","80","9080","9000","80","9080","9360","80","9440","9480","100","9580",".",".","9000","80","9080","9000","80","9080","9360","80","9440","9480","100","9580",".",".","650","700","750","800","12950","13700","14110","14810","1200","1200","1300","1400","11000","12000","13000","14000","1680","1750","1900","2100","1680","1750","1850","1950"
